FileID,,T20P58300100002
TestTime,,2018/03/12 00:40
WO,,T13P57400500
Operator,,0
MaximumBin,,256
Specification,,95.C2016.NMC100Z.tsf
SpecRemark,,
FileName,,T20P58300100002.csv
ProductName,,
DeviceNumber,,95.c2016.nmc100z
LOT_ID,,T20P58300100002
ComponentNo,,T20P58300100002
Customer,,
Class,,
OrderNumber,,
Temperature,,
Humidity,,
Remark1,,
Remark2,,
Remark3,,3.80.238
Remark4,,
EQP_ID,,P5PBW003
Recipe_Name,,95.C2016.NMC100Z.tsf
QTY,,1080
SideBin,,259
NGBin,,211
ResortBin,,0
TryLot,,No
CORREL1,,0
CORREL2,,0
SUMITEM,Bin,BIN_CODE,BIN_GRADE,CONT1,CONT2,CONT3,CONT4,TPOLAR,SPEC1_x,SPEC1_y,SPEC1_WLP,LOP1,VF1,VF2,VF3,VF4,VF5,VR1,ARI1
MAX,253,0,0,0,0,0,0,0,0.3348,0.358,450.0382,339.2706,3.3984,2.38,2.3789,3.2386,2.3762,0.622,0.089
MIN,29,0,0,0,0,0,0,0,0.312,0.3138,443.7567,24.0728,2.6035,2.3258,2.3241,2.3075,2.248,0.536,0.0003
AVG,79.3630,0,0,0,0,0,0,0,0.3219,0.3333,445.9886,308.8152,3.2454,2.3612,2.3615,3.082,2.2979,0.5558,0.0636
STD,36.5636,0,0,0,0,0,0,0,0.0041,0.0077,1.0923,46.6966,0.0841,0.0054,0.0058,0.0707,0.0161,0.0123,0.0136
NG,0,0,0,0,0,0,0,0,0,,0,0,206,1,0,0,0,4,0
Cond_NG,0,0,0,0,0,0,0,0,19,,0,239,1,0,0,0,0,0,0


map data
PosX,PosY,Bin,TEST,BIN_CODE,BIN_GRADE,CONT1,CONT2,CONT3,CONT4,TPOLAR,SPEC1_x,SPEC1_y,SPEC1_WLP,LOP1,VF1,VF2,VF3,VF4,VF5,VR1,ARI1
27,7,80,280,C0001U6B,1,0,0,0,0,0,0.3231,0.3368,447.08,334.1,3.322,2.3557,2.3545,3.1468,2.2867,0.5515,0.0678
28,7,80,281,C0001U6B,1,0,0,0,0,0,0.324,0.3382,446.91,330.94,3.3312,2.354,2.3516,3.1515,2.28,0.5451,0.0716
29,7,80,282,C0001U6B,1,0,0,0,0,0,0.3219,0.3329,445.62,331.34,3.2815,2.3638,2.3606,3.1091,2.2922,0.5479,0.0684
30,7,80,283,C0001U6B,1,0,0,0,0,0,0.3221,0.3335,445.72,330.11,3.2742,2.3641,2.3612,3.1047,2.298,0.5515,0.0632
31,7,80,284,C0001U6B,1,0,0,0,0,0,0.3218,0.3328,445.76,332.71,3.276,2.3649,2.3621,3.1044,2.2953,0.5479,0.0668
32,7,59,285,B0001U6B,1,0,0,0,0,0,0.3201,0.3305,446.07,325.27,3.2809,2.3582,2.3534,3.1074,2.2869,0.5488,0.0665
33,7,80,286,C0001U6B,1,0,0,0,0,0,0.3207,0.3329,447.27,329.7,3.2686,2.3553,2.3522,3.0977,2.2872,0.5515,0.065
34,7,59,287,B0001U6B,1,0,0,0,0,0,0.3188,0.3271,445.6,330.34,3.2803,2.3659,2.3627,3.1091,2.298,0.5525,0.0647
35,7,59,288,B0001U6B,1,0,0,0,0,0,0.3198,0.3297,445.93,326.08,3.2775,2.3621,2.3589,3.1064,2.2935,0.5497,0.0655
0,8,80,289,C0001U6B,1,0,0,0,0,0,0.3262,0.3393,444.37,329.81,3.295,2.3701,2.3713,3.1261,2.3025,0.5525,0.0688
1,8,101,290,D0001U6B,1,0,0,0,0,0,0.327,0.3404,444.69,327.68,3.3031,2.3673,2.3685,3.1316,2.2994,0.5497,0.0691
2,8,101,291,D0001U6B,1,0,0,0,0,0,0.3299,0.3482,446.74,333.69,3.2435,2.3534,2.3547,3.0788,2.2846,0.5534,0.07
3,8,101,292,D0001U6B,1,0,0,0,0,0,0.3297,0.3485,446.99,335.03,3.2279,2.353,2.3542,3.0664,2.2843,0.5534,0.0699
4,8,122,293,E0001U6B,1,0,0,0,0,0,0.3348,0.3576,447.02,328.46,3.2399,2.3525,2.3537,3.0756,2.2829,0.5515,0.0708
5,8,101,294,D0001U6B,1,0,0,0,0,0,0.3281,0.3427,444.23,331.98,3.2347,2.3658,2.367,3.0725,2.2964,0.5543,0.0707
6,8,101,295,D0001U6B,1,0,0,0,0,0,0.3325,0.3509,445.15,331.74,3.2864,2.3646,2.3658,3.1171,2.2944,0.5488,0.0714
7,8,101,296,D0001U6B,1,0,0,0,0,0,0.3281,0.3418,444,324.97,3.3264,2.3708,2.3721,3.1518,2.3028,0.5497,0.0693
8,8,101,297,D0001U6B,1,0,0,0,0,0,0.33,0.3461,444.79,325.92,3.3006,2.367,2.3682,3.129,2.2988,0.5488,0.0694
9,8,101,298,D0001U6B,1,0,0,0,0,0,0.3324,0.3515,446.31,331.31,3.3045,2.3591,2.3603,3.1325,2.2918,0.5488,0.0685
10,8,101,299,D0001U6B,1,0,0,0,0,0,0.3281,0.343,445.14,328.8,3.3115,2.3653,2.3667,3.1391,2.2979,0.5506,0.0688
11,8,101,300,D0001U6B,1,0,0,0,0,0,0.3279,0.3424,444.58,332.46,3.2932,2.367,2.3681,3.125,2.2997,0.5506,0.0684
12,8,80,301,C0001U6B,1,0,0,0,0,0,0.3249,0.3378,444.96,333.89,3.2363,2.3615,2.3627,3.0724,2.2901,0.5515,0.0726
13,8,249,302,NotG-Bin,3,0,0,0,0,1,0,0,0,0,0.1235,2.3711,2.3713,3.0862,2.2948,0.557,0.0765
14,8,80,303,C0001U6B,1,0,0,0,0,0,0.324,0.3363,445.03,333.69,3.247,2.3629,2.3643,3.0834,2.2927,0.5525,0.0716
15,8,101,304,D0001U6B,1,0,0,0,0,0,0.3294,0.3474,447.15,329.53,3.2989,2.3576,2.3588,3.1264,2.2901,0.5497,0.0687
16,8,59,305,B0001U6B,1,0,0,0,0,0,0.3167,0.323,445.59,322.47,3.2777,2.363,2.3592,3.107,2.2924,0.5525,0.0668
17,8,59,306,B0001U6B,1,0,0,0,0,0,0.3176,0.3251,445.44,323.27,3.2511,2.3624,2.3637,3.0864,2.2945,0.5515,0.0691
18,8,38,307,A0001U6B,1,0,0,0,0,0,0.3138,0.3182,445.41,321.03,3.2638,2.3606,2.3618,3.0968,2.293,0.5515,0.0688
19,8,59,308,B0001U6B,1,0,0,0,0,0,0.318,0.3266,446.15,323.73,3.2649,2.3615,2.3626,3.0993,2.2924,0.5506,0.0702
20,8,80,309,C0001U6B,1,0,0,0,0,0,0.321,0.3313,445.76,324.57,3.3984,2.3612,2.3634,3.2386,2.2834,0.547,0.08
21,8,35,310,A0001U5B,1,0,0,0,0,0,0.3159,0.321,444.44,319.09,3.2735,2.3643,2.3655,3.1076,2.2958,0.5534,0.0697
22,8,59,311,B0001U6B,1,0,0,0,0,0,0.3166,0.3215,443.97,320.61,3.2764,2.3652,2.3664,3.1105,2.2958,0.5515,0.0707
23,8,56,312,B0001U5B,1,0,0,0,0,0,0.3176,0.3245,445.36,318.63,3.2671,2.3655,2.3667,3.101,2.295,0.5497,0.0717
24,8,35,313,A0001U5B,1,0,0,0,0,0,0.3156,0.3215,445.44,319.11,3.2655,2.3649,2.3661,3.0998,2.295,0.5497,0.0711
25,8,59,314,B0001U6B,1,0,0,0,0,0,0.318,0.3258,445.84,323.03,3.2606,2.3609,2.3621,3.0953,2.2913,0.5506,0.0708
26,8,59,315,B0001U6B,1,0,0,0,0,0,0.3182,0.3246,444.33,325.05,3.2426,2.3624,2.3637,3.0792,2.2939,0.5506,0.0697
27,8,59,316,B0001U6B,1,0,0,0,0,0,0.3165,0.322,444.63,321.43,3.2657,2.3669,2.3681,3.0999,2.295,0.5479,0.0731
28,8,80,317,C0001U6B,1,0,0,0,0,0,0.3211,0.3313,445.72,324.51,3.2623,2.3612,2.3624,3.0965,2.2912,0.5497,0.0713
29,8,59,318,B0001U6B,1,0,0,0,0,0,0.3172,0.3233,444.52,322.83,3.2692,2.3649,2.3661,3.1038,2.2956,0.5525,0.0705
30,8,59,319,B0001U6B,1,0,0,0,0,0,0.32,0.3292,445.46,322.87,3.2618,2.3641,2.3653,3.097,2.2953,0.5515,0.07
31,8,59,320,B0001U6B,1,0,0,0,0,0,0.3177,0.3241,444.27,321.41,3.2665,2.3714,2.3727,3.1012,2.3022,0.5543,0.0705
32,8,59,321,B0001U6B,1,0,0,0,0,0,0.3168,0.3233,445.02,321.78,3.267,2.3696,2.3708,3.1009,2.3009,0.5552,0.0699
33,8,35,322,A0001U5B,1,0,0,0,0,0,0.3156,0.3211,445.42,318.04,3.2673,2.3681,2.3693,3.1014,2.2994,0.5552,0.0699
34,8,80,323,C0001U6B,1,0,0,0,0,0,0.3218,0.3318,444.53,322.53,3.2684,2.3716,2.3728,3.1013,2.3006,0.5543,0.0722
35,8,80,324,C0001U6B,1,0,0,0,0,0,0.3238,0.3361,445.7,324.23,3.2724,2.3666,2.3678,3.1029,2.2947,0.5525,0.0731
0,9,80,325,C0001U6B,1,0,0,0,0,0,0.3256,0.3394,446.04,328.64,3.305,2.3605,2.3618,3.1305,2.289,0.5442,0.0728
1,9,80,326,C0001U6B,1,0,0,0,0,0,0.3259,0.3393,445.18,330.02,3.3219,2.364,2.3652,3.1469,2.2947,0.5479,0.0705
2,9,101,327,D0001U6B,1,0,0,0,0,0,0.3281,0.3437,446.05,329.69,3.3017,2.3615,2.3627,3.1285,2.2916,0.547,0.0711
3,9,101,328,D0001U6B,1,0,0,0,0,0,0.3262,0.3393,444.73,331.14,3.3102,2.3666,2.3678,3.1375,2.2993,0.5497,0.0685
4,9,101,329,D0001U6B,1,0,0,0,0,0,0.3276,0.3442,446.67,337,3.2397,2.3537,2.355,3.0746,2.2843,0.5534,0.0707
5,9,80,330,C0001U6B,1,0,0,0,0,0,0.3249,0.3395,446.58,336.23,3.2386,2.3545,2.3557,3.0744,2.2849,0.5525,0.0708
6,9,101,331,D0001U6B,1,0,0,0,0,0,0.3268,0.3417,446.09,336,3.2423,2.3576,2.3586,3.078,2.286,0.5497,0.0726
7,9,101,332,D0001U6B,1,0,0,0,0,0,0.3277,0.3431,445.19,336.3,3.2476,2.3624,2.3637,3.0829,2.2909,0.5515,0.0728
8,9,101,333,D0001U6B,1,0,0,0,0,0,0.3302,0.3478,445.9,332.65,3.2928,2.3623,2.3627,3.1215,2.2915,0.5479,0.0713
9,9,122,334,E0001U6B,1,0,0,0,0,0,0.333,0.352,445.61,329.82,3.2981,2.364,2.365,3.123,2.2881,0.5424,0.0769
10,9,80,335,C0001U6B,1,0,0,0,0,0,0.3211,0.3331,447.05,330.61,3.2839,2.3551,2.3507,3.1088,2.2803,0.547,0.0703
11,9,249,336,NotG-Bin,3,0,0,0,0,1,0,0,0,0,2.5976,2.365,2.3652,2.4898,2.3608,0.6192,0.0044
12,9,249,337,NotG-Bin,3,0,0,0,0,1,0,0,0,0,0.1203,0.0023,0.0107,0.0004,0.0103,10.002,0.0005
13,9,59,338,B0001U6B,1,0,0,0,0,0,0.3178,0.3257,445.79,324.32,3.2648,2.3637,2.3649,3.0983,2.2938,0.5497,0.0711
14,9,59,339,B0001U6B,1,0,0,0,0,0,0.3167,0.3247,446.61,322.7,3.2672,2.3586,2.3598,3.1011,2.2904,0.5515,0.0694
15,9,35,340,A0001U5B,1,0,0,0,0,0,0.312,0.3138,444.52,318.37,3.2739,2.3627,2.364,3.1078,2.2927,0.5506,0.0713
16,9,35,341,A0001U5B,1,0,0,0,0,0,0.3158,0.3212,444.87,319.29,3.2639,2.3629,2.3641,3.098,2.2913,0.5488,0.0728
17,9,35,342,A0001U5B,1,0,0,0,0,0,0.3144,0.3175,444.22,317.82,3.2644,2.3687,2.3699,3.0991,2.2973,0.5488,0.0726
18,9,35,343,A0001U5B,1,0,0,0,0,0,0.3131,0.316,444.63,316.62,3.2655,2.3679,2.369,3.1,2.2971,0.5506,0.0719
19,9,59,344,B0001U6B,1,0,0,0,0,0,0.3181,0.3265,446.36,321.72,3.2604,2.3588,2.36,3.0937,2.2878,0.5488,0.0722
20,9,38,345,A0001U6B,1,0,0,0,0,0,0.3154,0.3196,444.41,321.27,3.2616,2.3692,2.3704,3.0959,2.2979,0.5506,0.0725
21,9,59,346,B0001U6B,1,0,0,0,0,0,0.3195,0.3284,445.48,324.97,3.2681,2.365,2.3663,3.1015,2.2945,0.5506,0.0717
22,9,59,347,B0001U6B,1,0,0,0,0,0,0.317,0.3238,445.01,321.53,3.2634,2.3635,2.3647,3.0968,2.2913,0.5479,0.0734
23,9,35,348,A0001U5B,1,0,0,0,0,0,0.3143,0.3178,444.54,319.48,3.2667,2.364,2.3652,3.1003,2.2912,0.5488,0.074
24,9,35,349,A0001U5B,1,0,0,0,0,0,0.3134,0.3167,444.67,318.13,3.2653,2.364,2.3653,3.0994,2.2927,0.5488,0.0726
25,9,35,350,A0001U5B,1,0,0,0,0,0,0.3144,0.3177,444.39,319.45,3.2661,2.3684,2.3696,3.1008,2.2973,0.5497,0.0723
26,9,59,351,B0001U6B,1,0,0,0,0,0,0.317,0.3233,445.17,322.2,3.2652,2.3659,2.3672,3.0991,2.2947,0.5497,0.0725
27,9,59,352,B0001U6B,1,0,0,0,0,0,0.3164,0.3215,444.25,320.65,3.2567,2.3687,2.3699,3.0921,2.2968,0.5488,0.0731
28,9,59,353,B0001U6B,1,0,0,0,0,0,0.3199,0.3293,445.41,325.93,3.2624,2.3658,2.367,3.0971,2.2961,0.5525,0.071
29,9,59,354,B0001U6B,1,0,0,0,0,0,0.3171,0.3232,444.64,322.05,3.265,2.3669,2.3681,3.0996,2.2956,0.5497,0.0725
30,9,59,355,B0001U6B,1,0,0,0,0,0,0.3195,0.3281,445.35,321.69,3.2598,2.364,2.3653,3.0934,2.2912,0.546,0.0742
31,9,59,356,B0001U6B,1,0,0,0,0,0,0.3177,0.3238,444.29,321.7,3.2571,2.3666,2.3676,3.0918,2.2942,0.5479,0.0734
32,9,59,357,B0001U6B,1,0,0,0,0,0,0.3182,0.3258,445.39,320.94,3.2637,2.3629,2.3643,3.0974,2.2909,0.547,0.0734
33,9,59,358,B0001U6B,1,0,0,0,0,0,0.3198,0.329,445.54,322.52,3.2646,2.3588,2.3598,3.0957,2.2896,0.5479,0.0702
34,9,59,359,B0001U6B,1,0,0,0,0,0,0.3194,0.3302,447.21,324.5,3.2555,2.3522,2.3534,3.0893,2.2854,0.5515,0.0681
35,9,59,360,B0001U6B,1,0,0,0,0,0,0.3194,0.3288,445.61,323.16,3.261,2.3582,2.3594,3.0946,2.2909,0.5506,0.0685
0,10,80,361,C0001U6B,1,0,0,0,0,0,0.3241,0.3356,444.66,326.86,3.3014,2.3684,2.3696,3.129,2.2994,0.5479,0.0702
1,10,80,362,C0001U6B,1,0,0,0,0,0,0.3252,0.3393,446.35,330.48,3.3007,2.3597,2.3609,3.1268,2.2889,0.5451,0.072
2,10,101,363,D0001U6B,1,0,0,0,0,0,0.3273,0.3412,444.26,333.6,3.2812,2.367,2.3682,3.1133,2.2977,0.5497,0.0705
3,10,80,364,C0001U6B,1,0,0,0,0,0,0.3249,0.338,445.65,330.73,3.2954,2.3637,2.3649,3.1256,2.2956,0.5515,0.0693
4,10,80,365,C0001U6B,1,0,0,0,0,0,0.325,0.3369,444.29,334.3,3.2259,2.3629,2.3641,3.0646,2.293,0.5525,0.0711
5,10,101,366,D0001U6B,1,0,0,0,0,0,0.3278,0.3451,446.96,337.37,3.2388,2.3531,2.3543,3.073,2.2794,0.547,0.0749
6,10,101,367,D0001U6B,1,0,0,0,0,0,0.3265,0.3403,444.4,334.29,3.23,2.3643,2.3655,3.0674,2.291,0.5497,0.0745
7,10,101,368,D0001U6B,1,0,0,0,0,0,0.331,0.3508,447,337.79,3.237,2.3505,2.3518,3.0727,2.2806,0.5506,0.0711
8,10,101,369,D0001U6B,1,0,0,0,0,0,0.3317,0.3495,445.14,331.87,3.3119,2.3656,2.3669,3.1384,2.2962,0.5479,0.0707
9,10,101,370,D0001U6B,1,0,0,0,0,0,0.3276,0.3418,444.43,332.15,3.2925,2.3681,2.3695,3.1242,2.3015,0.5506,0.0679
10,10,101,371,D0001U6B,1,0,0,0,0,0,0.3299,0.3479,446.85,332.2,3.2984,2.3582,2.3594,3.126,2.2903,0.5488,0.0691
11,10,80,372,C0001U6B,1,0,0,0,0,0,0.325,0.3367,444.13,324.25,3.304,2.3736,2.3748,3.1318,2.3052,0.5506,0.0696
12,10,101,373,D0001U6B,1,0,0,0,0,0,0.3277,0.3434,446.28,329.91,3.2959,2.3597,2.3609,3.123,2.2883,0.546,0.0726
13,10,101,374,D0001U6B,1,0,0,0,0,0,0.3312,0.3502,446.52,330.78,3.2908,2.3586,2.3598,3.1189,2.2884,0.547,0.0714
14,10,101,375,D0001U6B,1,0,0,0,0,0,0.3298,0.3471,446.08,330.72,3.2895,2.3598,2.3611,3.119,2.291,0.547,0.07
15,10,101,376,D0001U6B,1,0,0,0,0,0,0.3296,0.3477,446.75,332.5,3.2959,2.3566,2.3579,3.1238,2.2867,0.546,0.0711
16,10,249,377,NotG-Bin,3,0,0,0,0,1,0,0,0,0,0.1203,-0.0033,0.0095,0.0029,0.0092,10.001,0.0003
17,10,249,378,NotG-Bin,3,0,0,0,0,1,0,0,0,0,0.1442,1.1111,2.3676,0.0004,0.0077,10.001,2.36
18,10,101,379,D0001U6B,1,0,0,0,0,0,0.3303,0.3485,446.51,334.35,3.2914,2.3574,2.3586,3.1173,2.2823,0.5405,0.0763
19,10,101,380,D0001U6B,1,0,0,0,0,0,0.3313,0.3498,445.79,338.5,3.2405,2.3597,2.3608,3.0756,2.2861,0.5497,0.0746
20,10,101,381,D0001U6B,1,0,0,0,0,0,0.3273,0.3433,446.36,334.85,3.2362,2.3539,2.3551,3.0713,2.2819,0.5488,0.0732
21,10,101,382,D0001U6B,1,0,0,0,0,0,0.3276,0.3422,444.61,335.93,3.2298,2.3627,2.364,3.0675,2.2898,0.5497,0.0742
22,10,101,383,D0001U6B,1,0,0,0,0,0,0.3288,0.3473,447.41,336.78,3.2393,2.3492,2.3504,3.0741,2.2776,0.5479,0.0728
23,10,101,384,D0001U6B,1,0,0,0,0,0,0.3268,0.3411,444.8,336.58,3.2449,2.3615,2.3629,3.081,2.2909,0.5497,0.072
24,10,80,385,C0001U6B,1,0,0,0,0,0,0.325,0.3389,446.32,331.67,3.2917,2.3595,2.3608,3.1212,2.2906,0.5488,0.0702
25,10,101,386,D0001U6B,1,0,0,0,0,0,0.3277,0.3432,445.83,332.91,3.2922,2.3614,2.3626,3.1228,2.2933,0.5488,0.0693
26,10,80,387,C0001U6B,1,0,0,0,0,0,0.325,0.3368,444.05,330.79,3.2981,2.3708,2.3721,3.1284,2.3037,0.5497,0.0684
27,10,80,388,C0001U6B,1,0,0,0,0,0,0.3227,0.3334,445.11,330.76,3.3575,2.3634,2.3646,3.177,2.2953,0.5506,0.0693
28,10,80,389,C0001U6B,1,0,0,0,0,0,0.325,0.3389,446.53,328.96,3.3013,2.3588,2.36,3.1291,2.291,0.5488,0.069
29,10,101,390,D0001U6B,1,0,0,0,0,0,0.3265,0.341,446.03,331.86,3.3258,2.3577,2.3589,3.1499,2.2884,0.5488,0.0705
30,10,80,391,C0001U6B,1,0,0,0,0,0,0.324,0.3357,445.1,329.28,3.309,2.3646,2.3659,3.1371,2.2971,0.5488,0.0688
31,10,101,392,D0001U6B,1,0,0,0,0,0,0.3266,0.3407,445.39,336.26,3.2349,2.3598,2.3612,3.073,2.29,0.5515,0.0713
32,10,101,393,D0001U6B,1,0,0,0,0,0,0.3281,0.3439,445.35,337.22,3.2405,2.3592,2.3605,3.0755,2.2869,0.5497,0.0736
33,10,101,394,D0001U6B,1,0,0,0,0,0,0.3291,0.3474,446.98,338.41,3.2385,2.3513,2.3525,3.0745,2.2816,0.5506,0.071
34,10,101,395,D0001U6B,1,0,0,0,0,0,0.3284,0.3451,446.18,336.38,3.2427,2.3565,2.3577,3.0788,2.2866,0.5506,0.0711
35,10,101,396,D0001U6B,1,0,0,0,0,0,0.3306,0.3486,445.56,337.39,3.2423,2.3623,2.3635,3.0795,2.2936,0.5543,0.0699
0,11,35,397,A0001U5B,1,0,0,0,0,0,0.3142,0.3177,444.48,319.73,3.2594,2.3666,2.3678,3.0952,2.2964,0.5488,0.0714
1,11,59,398,B0001U6B,1,0,0,0,0,0,0.3165,0.3221,444.39,321.16,3.261,2.3672,2.3685,3.0968,2.2967,0.5497,0.0719
2,11,59,399,B0001U6B,1,0,0,0,0,0,0.3197,0.3291,445.63,322.96,3.2623,2.3635,2.3647,3.0965,2.2933,0.5488,0.0714
3,11,56,400,B0001U5B,1,0,0,0,0,0,0.3169,0.3234,445.09,319.83,3.2622,2.3632,2.3646,3.096,2.291,0.5479,0.0736
4,11,59,401,B0001U6B,1,0,0,0,0,0,0.3176,0.3233,444.24,323.29,3.2613,2.3693,2.3705,3.0964,2.2982,0.5506,0.0723
5,11,59,402,B0001U6B,1,0,0,0,0,0,0.3193,0.3284,445.73,324.71,3.2634,2.3629,2.3641,3.0975,2.2924,0.5488,0.0717
6,11,59,403,B0001U6B,1,0,0,0,0,0,0.3167,0.3235,445.59,320.79,3.264,2.3629,2.3641,3.0991,2.2942,0.5497,0.0699
7,11,59,404,B0001U6B,1,0,0,0,0,0,0.3164,0.322,444.43,323.76,3.2617,2.3626,2.3638,3.096,2.2951,0.5515,0.0687
8,11,59,405,B0001U6B,1,0,0,0,0,0,0.3191,0.3296,447.24,320.68,3.2498,2.3507,2.3519,3.0848,2.2843,0.5515,0.0676
9,11,80,406,C0001U6B,1,0,0,0,0,0,0.321,0.3327,446.84,325.87,3.2533,2.3533,2.3545,3.0875,2.2867,0.5515,0.0678
10,11,59,407,B0001U6B,1,0,0,0,0,0,0.3166,0.3244,446.42,323.03,3.2503,2.356,2.3571,3.0854,2.2875,0.5515,0.0696
11,11,38,408,A0001U6B,1,0,0,0,0,0,0.316,0.3208,444.47,321.14,3.2633,2.3673,2.3684,3.0974,2.2953,0.5479,0.0731
12,11,59,409,B0001U6B,1,0,0,0,0,0,0.3165,0.3217,444.46,321.81,3.26,2.3664,2.3676,3.0941,2.2942,0.5497,0.0734
13,11,59,410,B0001U6B,1,0,0,0,0,0,0.3179,0.3249,444.93,323.48,3.2608,2.3663,2.3675,3.0954,2.2953,0.5497,0.0722
14,11,59,411,B0001U6B,1,0,0,0,0,0,0.3184,0.3256,444.7,324.52,3.2637,2.3661,2.3673,3.0992,2.2967,0.5506,0.0707
15,11,59,412,B0001U6B,1,0,0,0,0,0,0.3195,0.3283,445.13,324.63,3.2614,2.3653,2.3667,3.0954,2.2941,0.5506,0.0726
16,11,244,413,CIE-side,2,0,0,0,0,0,0,0,0,0,3.1998,2.3728,2.3736,3.0904,2.2947,0.5479,0.0789
17,11,59,414,B0001U6B,1,0,0,0,0,0,0.3169,0.3233,445.12,324.42,3.2627,2.365,2.3663,3.0974,2.2951,0.5497,0.0711
18,11,38,415,A0001U6B,1,0,0,0,0,0,0.315,0.3197,444.78,322.48,3.2616,2.3652,2.3664,3.0968,2.295,0.5506,0.0714
19,11,35,416,A0001U5B,1,0,0,0,0,0,0.3121,0.3142,444.44,319.1,3.2648,2.3661,2.3673,3.1001,2.2967,0.5515,0.0707
20,11,59,417,B0001U6B,1,0,0,0,0,0,0.3173,0.3235,444.52,324.8,3.2681,2.3666,2.3679,3.1026,2.2974,0.5525,0.0705
21,11,59,418,B0001U6B,1,0,0,0,0,0,0.317,0.3227,444.25,323.09,3.2619,2.3664,2.3676,3.0976,2.2968,0.5506,0.0708
22,11,59,419,B0001U6B,1,0,0,0,0,0,0.317,0.3237,445.72,322.69,3.2615,2.363,2.3643,3.0965,2.2936,0.5506,0.0707
23,11,59,420,B0001U6B,1,0,0,0,0,0,0.3161,0.321,444.52,320.78,3.2653,2.3682,2.3695,3.1001,2.2982,0.5506,0.0713
24,11,56,421,B0001U5B,1,0,0,0,0,0,0.3176,0.3255,446.17,317.91,3.2576,2.3591,2.3601,3.0926,2.29,0.5506,0.0702
25,11,59,422,B0001U6B,1,0,0,0,0,0,0.3165,0.3221,444.58,320.11,3.2624,2.3666,2.3678,3.098,2.2971,0.5506,0.0707
26,11,59,423,B0001U6B,1,0,0,0,0,0,0.3192,0.3282,446,322.97,3.2626,2.36,2.3612,3.0966,2.2903,0.5506,0.071
27,11,35,424,A0001U5B,1,0,0,0,0,0,0.3138,0.3171,444.68,315.63,3.2644,2.3647,2.3659,3.0985,2.2933,0.5497,0.0726
28,11,38,425,A0001U6B,1,0,0,0,0,0,0.3152,0.3199,444.49,320.67,3.2745,2.3635,2.3647,3.1075,2.2922,0.5506,0.0725
29,11,59,426,B0001U6B,1,0,0,0,0,0,0.3163,0.3239,446.53,323.7,3.2664,2.3583,2.3595,3.0996,2.2881,0.5497,0.0714
30,11,38,427,A0001U6B,1,0,0,0,0,0,0.3139,0.317,444.63,320.19,3.2576,2.3643,2.3653,3.0905,2.2909,0.5451,0.0745
31,11,59,428,B0001U6B,1,0,0,0,0,0,0.3185,0.3259,444.48,325.17,3.2649,2.362,2.3632,3.097,2.2919,0.5497,0.0713
32,11,59,429,B0001U6B,1,0,0,0,0,0,0.3189,0.3281,445.99,325.11,3.2608,2.3566,2.3577,3.0924,2.2866,0.5479,0.0711
33,11,59,430,B0001U6B,1,0,0,0,0,0,0.3196,0.3297,446.64,329.21,3.2793,2.3572,2.3531,3.1064,2.2843,0.5488,0.0688
34,11,122,431,E0001U6B,1,0,0,0,0,0,0.3333,0.3532,446.36,331.32,3.2954,2.3594,2.3606,3.1216,2.2877,0.5451,0.0729
35,11,101,432,D0001U6B,1,0,0,0,0,0,0.3288,0.3446,445.13,331.92,3.2965,2.3653,2.3666,3.1252,2.2964,0.5488,0.0702
0,12,35,433,A0001U5B,1,0,0,0,0,0,0.3138,0.3183,445.77,319.18,3.2649,2.3614,2.3626,3.0993,2.2922,0.5506,0.0703
1,12,35,434,A0001U5B,1,0,0,0,0,0,0.3124,0.314,444.21,319.68,3.2771,2.3614,2.3626,3.111,2.2922,0.5506,0.0703
2,12,35,435,A0001U5B,1,0,0,0,0,0,0.3138,0.3171,444.2,317.63,3.2641,2.3663,2.3675,3.0995,2.2968,0.5506,0.0707
3,12,59,436,B0001U6B,1,0,0,0,0,0,0.3178,0.3243,444.49,326.96,3.3369,2.3609,2.3623,3.1579,2.2895,0.5479,0.0728
4,12,249,437,NotG-Bin,3,0,0,0,0,1,0,0,0,0,0.1209,-0.0033,0.0003,4.6404,5.001,0.6202,-5.0006
5,12,59,438,B0001U6B,1,0,0,0,0,0,0.3171,0.3235,444.79,324.82,3.2638,2.3663,2.3675,3.0974,2.2938,0.5479,0.0737
6,12,38,439,A0001U6B,1,0,0,0,0,0,0.315,0.3186,444.43,322.31,3.2428,2.3614,2.3627,3.0797,2.2944,0.5515,0.0684
7,12,59,440,B0001U6B,1,0,0,0,0,0,0.3166,0.3221,444.4,322.91,3.2598,2.3679,2.3693,3.0957,2.299,0.5506,0.0703
8,12,59,441,B0001U6B,1,0,0,0,0,0,0.3172,0.3236,444.5,322.14,3.2615,2.3659,2.3672,3.0969,2.2965,0.5515,0.0707
9,12,35,442,A0001U5B,1,0,0,0,0,0,0.3154,0.3205,445.21,318.97,3.2614,2.3629,2.3641,3.0966,2.2938,0.5506,0.0703
10,12,35,443,A0001U5B,1,0,0,0,0,0,0.3144,0.3182,444.46,318.27,3.2682,2.3626,2.3638,3.1029,2.2922,0.5506,0.0716
11,12,59,444,B0001U6B,1,0,0,0,0,0,0.3168,0.3255,447.08,321.73,3.2704,2.3572,2.3585,3.1031,2.2877,0.5515,0.0708
12,12,250,445,NotG-Bin,3,0,0,0,0,1,0,0,0,0,5.1205,5.001,5.001,5.0007,5.001,0.6211,0
